Time,Comment,Scramble,Date
58.977622985839844,"",U2 R2 U' B2 U B2 D F' U2 L' F' D' U' B2 F' L B U F2,2024-08-04 10:53:11 +0000
79.8496869802475,"",U' D' F2 B U2 L D B2 L2 F2 U2 R2 U2 L2 B L F2 L,2024-05-10 13:03:42 +0000
62.427582025527954,"",F' D2 F' D2 L2 U2 B D2 U2 L' B' D B2 D' U B' L' F' D,2024-07-21 08:23:59 +0000
65.49739408493042,"",B L' U B2 F U' L2 R2 B2 L2 D2 R B' D' B' D2 U R',2024-07-15 09:22:20 +0000
128.4567859172821,"",B2 L2 D R2 D U B' U2 F L' B2 F' L R2 F2 D B2 U,2024-05-28 19:26:30 +0000
50.44625401496887,"",D' R2 B U' F2 L2 U2 F2 L2 F2 L2 U2 L' B D' F2 U L F',2024-07-06 09:07:08 +0000
77.34063196182251,"",R2 U' L' B2 R' B' R D2 F' B2 L2 D L2 U F2 D R2 F2 L2 R,2024-05-28 14:01:37 +0000
60.557873010635376,"",D2 L F2 D' F' B2 R U' R2 F2 L2 U2 R2 U2 D' B2 U F R2,2024-05-27 09:39:28 +0000
109.16103100776672,"",R2 F2 U2 F' U2 F' R2 D2 U L2 R' B L F2 D R B D' F',2024-05-12 10:30:48 +0000
59.63951504230499,"",B' R L B' D' F' B' R2 L2 D F' D F2 U' F2 L2 D2 B2,2024-05-25 14:24:49 +0000
85.30151796340942,"",L' D' F L' U B2 R2 D F2 L2 U L R2 U' B F' R',2024-05-17 11:02:40 +0000
64.47980296611786,"",B' R' U R D2 L2 B U2 D' B2 U F2 D F2 U B' D,2024-05-18 13:11:56 +0000
81.64937102794647,"",U B2 D2 U L2 U L2 F2 U' B L U2 F' R B' U L' B D R',2024-05-22 15:31:20 +0000
73.14706289768219,"",L2 D2 U2 B' F2 R2 F D2 R' B' U L' B2 U' F2 U L B2 U,2024-05-19 09:14:28 +0000
72.24813103675842,"",L R D2 L U2 B2 L U2 B' D2 R' U' L B D2 R' B' U F2,2024-05-22 15:27:08 +0000
82.01025998592377,"",U D' R2 B U2 F' R' D' B U2 L F2 U2 R B2 U2 R2 L' B2,2024-05-19 12:20:06 +0000
85.16328501701355,"",B R2 B D2 B2 F2 U L2 U2 R2 U R D F2 L B2 F' D',2024-06-08 11:11:40 +0000
63.94372200965881,"",D L2 F' D2 B F' U2 F2 D2 R' U' L2 F R2 D L R' B2 F,2025-06-21 14:45:09 +0000
68.79523301124573,"",F' B2 L2 F2 U F2 U2 B2 L2 D2 L' U2 L' F R D' L2 B' L2 D2,2024-06-04 17:29:48 +0000
63.25600802898407,"",B R L U' F' L2 B2 R L2 U' R2 U2 D2 B2 L' D2 B2 R2 F2,2024-12-26 15:04:35 +0000
69.74510192871094,"",B' R' F2 R' U2 L2 R' F2 B U R2 U2 R2 F2 U' L R' U',2024-08-20 10:33:21 +0000
70.21144795417786,"",F2 L2 D2 F2 L2 R' D2 R2 B' F R F L2 B2 D2 F D' R F',2024-07-01 12:37:51 +0000
58.04747700691223,"",D' L' D R D L2 F2 U' R2 B2 D F D' F L2 R D2 U',2024-08-19 11:42:21 +0000
83.57350301742554,"",D' R F' L' F' B' R B2 L2 U' F2 U R2 U2 D R U2 L' F,2024-06-22 18:26:14 +0000
55.32840704917908,"",R B U D B' U R2 U' F L' F2 B2 L2 B2 U R2 D L2 U2,2024-08-18 08:27:23 +0000
54.30853605270386,"",R' L' F' U D R L F R2 U R2 L2 B' R2 D2 B2 R2 D2 F U2,2024-06-17 11:30:02 +0000
68.41349005699158,"",L' D' L2 D' L2 D2 L2 D' R2 B' D B2 D2 U' F' L' R B,2024-06-05 13:15:55 +0000
59.12459194660187,"",L' D L B R' B2 R' F D L U' B2 D2 F2 L2 U' L2 U R',2024-08-16 14:44:50 +0000
74.09252798557281,"",R2 D2 F2 U2 R U2 B2 F2 U L' F2 D U B2 L' R2 F' D2,2024-06-12 14:55:00 +0000
74.86905300617218,"",R2 F' L' B2 R F R' D L B' U2 F' R2 L2 B L2 F D2 B2,2024-06-11 09:05:54 +0000
51.015987038612366,"",F2 D2 L D2 B2 R2 U2 R' D' U' B2 R' F D2 R D2 R F2 L',2024-06-10 09:34:56 +0000
77.1583560705185,"",F' D' B D R2 D2 B2 L2 U' B2 D' L2 F L2 F2 L B' D2 R,2024-05-03 08:36:47 +0000
76.43403804302216,"",R F B2 L2 F2 L2 U' F2 D B2 D' L B' L D' B' U' F' U F2,2024-05-04 16:02:46 +0000
53.793591022491455,"",R2 D2 L' B2 L2 U F2 D U2 R2 D B' D' L R D2 B' L2 F,2024-08-15 19:02:00 +0000
73.85239398479462,"",R B2 D F' B2 R' U2 L2 B2 U F D2 F B2 D2 R2 U2 D2,2024-05-07 14:31:58 +0000
57.29540300369263,"",B U B2 U2 D L B' U2 B' D2 L2 F2 B2 D' L2 D' F2 B2 R,2024-08-15 08:50:56 +0000
84.77249896526337,"",R2 U2 B' U2 L2 F B' L' F2 U F2 B2 U' D F2 D F' U' B,2024-05-09 10:19:06 +0000
103.45947897434235,"",R D2 R' F2 U2 R2 F L U R2 F2 D F' U L' B' F',2024-08-04 10:55:35 +0000
95.27913093566895,"",R' L2 D F2 L D' B2 L' U F' L2 F2 R2 B' R2 U2 F' D,2024-05-10 13:00:00 +0000
68.73062801361084,"",U2 F U B F2 D' B2 F2 D' B2 D' U' L F2 R' U L' D',2024-07-21 08:25:57 +0000
50.282686948776245,"",L2 D F U2 R' U2 L U B2 R' D2 L' U2 R B2 L U2 L U' F2,2024-07-15 11:09:20 +0000
44.17256200313568,"",B2 D B2 D' U2 L U2 R U2 F2 D U L D' B' U2,2024-07-06 09:08:35 +0000
55.17349994182587,"",U2 R F' R U R' D' L B' D F B' R2 F' L2 F L2 B',2024-05-28 14:11:50 +0000
57.54312801361084,"",D B2 D' F' B2 D2 F2 R' U2 B2 F2 R2 F' D' U F2 R F',2025-07-08 06:25:05 +0000
61.501055002212524,"",D B2 D2 L2 U2 R2 F2 R2 U' B' D' R' F2 D U R' D F',2024-05-27 09:43:05 +0000
77.404177069664,"",L' U' L2 B' L F' U2 F2 D R B2 L' F2 D2 R B2 U2 B2 D2,2024-05-12 10:27:40 +0000
57.82820403575897,"",U' B2 D F R B2 U2 L2 D2 U2 L F2 B D F' R D2 L R2,2024-05-26 14:37:12 +0000
80.7325530052185,"",L2 D' R2 F R2 D2 F D2 B R B' F2 D' B L2 F D R,2024-05-17 11:00:38 +0000
57.909124970436096,"",L2 B' D' R2 D2 L2 U R2 D L2 B2 R D L' R' F' D2 U' L,2024-05-24 17:25:18 +0000
96.5456680059433,"",D F L2 B2 L2 R2 B' R2 F2 D' B D L D2 L D2 U' L D',2024-05-18 13:08:42 +0000
65.78646695613861,"",R D L B' R2 F' U2 B' F L2 F U' R D' R' U2 R U2 R,2024-05-24 17:00:08 +0000
64.87335097789764,"",L B F D2 B L2 B R2 U2 L2 U' L2 B L' D2 B2 F D2 F2,2024-05-19 09:12:34 +0000
72.66602897644043,"",L2 B' R2 L' F U' R L' F R2 F2 R2 D R2 L2 F2 U2 B2,2024-05-22 15:11:02 +0000
52.598759055137634,"",D2 L R2 D U' L2 F2 D' L2 B D R' U2 B L2 D2 B' L R,2025-07-05 11:47:06 +0000
76.30668497085571,"",U R' L B' R F' U2 D L' R2 B' R2 B2 D2 F' U2 F' R2 L2,2024-05-19 12:17:44 +0000
57.71233904361725,"",B U F U2 D' L2 D L2 B2 L F' U F2 D F2 R2 F2 U' F2,2024-06-08 11:09:21 +0000
67.47579991817474,"",F D2 F2 U B L' U2 L2 F L2 F2 U' F2 U R2 L2 F2 D R2,2025-06-21 14:47:05 +0000
75.15071892738342,"",R2 F R' F U L2 D R D' B' U2 L2 B2 D2 L' U2 L2 B2 L',2024-12-26 15:06:32 +0000
60.13327896595001,"",D' L' B2 U2 L' U2 F2 L' D2 L' B2 F L' U L B' F' U B,2024-08-20 10:35:06 +0000
45.743736028671265,"",B2 U2 B' D2 B' L2 D2 F' R2 D' B2 D2 U R2 B' L' F L,2024-07-06 08:34:09 +0000
54.4610310792923,"",L2 F' D' R2 L2 F2 U2 R' F L' B D' R2 F2 U2 B2 U2 F2,2024-08-19 11:44:03 +0000
70.56884002685547,"",R F2 D F2 R2 D2 L2 R2 B R F2 D' L' U' R' F' R2 D',2024-06-22 18:28:51 +0000
66.83939909934998,"",F R F2 U L2 F2 U R2 U' L' B L' R F U' F L2 U2,2024-08-18 08:29:15 +0000
66.76324999332428,"",D2 L2 F2 U B2 F' D U2 F2 L R' F' D R F2 U2 B',2024-06-17 11:31:54 +0000
70.08158791065216,"",D2 F' R2 U' R2 U' L2 B2 F2 D2 L2 F' D' L2 R' D2 L' R' U' B,2024-06-05 13:00:22 +0000
55.83619403839111,"",R2 D2 B2 D2 F2 U2 B' D2 R2 F' D L D' F2 L' R' U' R B' D,2024-08-16 14:46:31 +0000
50.67324995994568,"",F2 D' B2 U2 F R2 B2 F' L2 D B' D L' D2 B' F2 R D,2024-06-12 14:56:35 +0000
79.59200203418732,"",L U2 F' B2 U D L' B L2 B2 L2 F2 R' B2 U2 R F2 U2 L F',2024-06-11 09:12:58 +0000
71.29839491844177,"",L2 R2 U2 R2 D' B2 F U' L' B F R F2 D F' R' U' R,2024-06-10 09:37:00 +0000
54.04872000217438,"",D U2 B' U2 B' D2 F2 L2 F2 L B2 L' F' D F' L' B2 L2,2025-07-05 20:04:29 +0000
166.86954700946808,"",R D R2 B F R2 F U2 R2 B' F' R' B F2 R2 D' L' B D U2,2024-05-03 08:34:09 +0000
112.29403495788574,"",U2 B U2 R' U2 R2 B2 D U L2 F' L U2 F R' D2 B' F,2024-05-04 16:00:06 +0000
61.928488969802856,"",L' U' D2 F' R2 F' R2 D2 R2 F D' B2 D' F' U' F' R' U' L',2024-08-15 19:03:54 +0000
67.28386998176575,"",R2 U2 F2 U B' L2 U2 F2 U2 B R2 U2 L D R2 D2 B2 F R2,2024-05-07 14:28:55 +0000
45.16539800167084,"",L' B2 F2 R2 D F2 L2 U' F' D F' U L F2 D2 L U2,2024-08-15 08:52:18 +0000
56.76634204387665,"",U2 F D2 L2 D2 F' D2 F' D2 B2 L' U' F' U L' B2 R' B D B,2025-07-05 09:23:24 +0000
81.11168491840363,"",U' F R' U' F2 B2 R D' R B U' L2 D2 R F2 R B2 R',2024-05-09 10:17:08 +0000
73.5665420293808,"",U B2 F2 D F2 D2 F U' F' D U2 R B D2 L U' L' U2,2024-08-04 10:57:24 +0000
74.41920495033264,"",U2 B' L2 U2 F2 R2 F2 L F U2 R F2 U B2 U' B U2 B,2024-05-10 12:57:49 +0000
70.18026793003082,"",R2 F2 L2 D2 U2 F' L2 B' R2 B2 D F2 R2 B' R D L R2 B' U2,2024-07-21 08:28:05 +0000
67.24594700336456,"",D' F' B2 L B R2 D' R' D' R2 L2 D' F2 L2 U' F U2 B2,2024-07-15 11:14:56 +0000
72.6789870262146,"",F2 R2 D2 R D2 L' B2 R2 D B D2 F D R' U' L2 D U' R,2024-07-06 09:12:38 +0000
54.8494770526886,"",F2 L D' B' D' F2 U F U2 R U2 L2 F2 L2 D2 R F2 U',2024-05-28 19:54:49 +0000
59.333431005477905,"",F2 R' D2 B2 U2 B2 L B L U2 F D' F R U R2 F U',2025-07-05 11:50:55 +0000
66.01549410820007,"",L2 D2 B R' D' U2 R2 F2 R2 U' F2 B' L' D' U2 L F L2,2024-05-12 10:25:35 +0000
51.27954304218292,"",L' F R U' B R B R' F' B2 U' B2 L2 U' D2 F2 U2 F',2024-05-26 14:28:00 +0000
127.69472098350525,"",L2 D2 F2 L2 D2 L' U2 B2 L D B' R' F U L' R' D' R B',2024-05-17 10:58:41 +0000
68.96526288986206,"",R U2 F2 L2 B2 U2 R B2 L D2 R' U2 D F2 L' U2 B L D,2024-05-18 13:06:10 +0000
88.97056996822357,"",D2 L U2 L R' D2 L D' B2 F D B' L2 R' F D2 B2 F',2024-05-23 11:33:55 +0000
90.82841193675995,"",F2 R' F2 D2 B2 U B L R2 D' R' F' R' U F2 L,2024-05-19 09:10:56 +0000
80.88254797458649,"",F' D2 F2 L2 U2 F2 D L2 B L U2 B' D' L U L2 D2 L2,2024-05-22 15:07:59 +0000
51.42818295955658,"",F B2 R U' B D' L F B' U2 L D2 B D2 R2 B D2 F' R2,2025-07-07 13:07:09 +0000
77.12756705284119,"",B2 U' R F' D B L2 F' D' L2 F2 L2 F2 U2 L' B2 D2 R F2 R2,2024-05-19 18:32:36 +0000
59.44323396682739,"",L' D F' U2 B U2 L2 B2 R2 F2 D2 L' U L2 B R F' R2 U2,2024-06-08 11:07:40 +0000
56.887515902519226,"",L' D2 F2 U' R2 B2 F2 R2 U2 R D F' L' R' U2 F' D2 B F',2025-06-21 14:48:49 +0000
97.68090796470642,"",R2 F R2 B L2 D2 U2 B' R2 B F2 R U' L U' R2 F L D2 L,2024-06-04 17:28:00 +0000
58.24800002574921,"",R2 D2 F U' R2 D' F2 U' B2 U2 R2 F' R' D F U2 L B2 U',2024-12-26 15:08:16 +0000
55.685104966163635,"",L' F' D2 R2 U2 L2 B2 L2 R2 B L2 R' U B R2 F U' L' F2,2024-08-20 10:37:28 +0000
61.27902901172638,"",L F' U F D2 L' D2 L U2 F' R' D L2 F' D2 R2,2024-07-06 08:35:55 +0000
59.72991394996643,"",F L U2 F D R' B2 L' U R F2 R2 D2 R2 B2 R2 B2,2024-08-19 11:47:24 +0000
59.6798700094223,"",L2 B2 D2 F2 U2 L2 F' L2 R' F D' L U2 F' D' F' D2 F2 R,2024-06-22 18:30:28 +0000
58.86027789115906,"",D2 B D2 L2 D F2 U' R2 U L R' D B U' F2 L B' D',2024-08-18 08:30:57 +0000
60.295060992240906,"",F' L U R' B2 R2 D F' B' U' L2 D2 F2 R2 L' B2 U2 R' F',2024-06-17 11:33:52 +0000
67.41217601299286,"",L' B2 U L2 B2 R2 U' F2 U F2 R2 B2 L' B2 R' B F U' B2 D2,2024-06-05 13:20:14 +0000
53.16446399688721,"",R2 B U2 L2 F R' D R2 F' R U' L D2 R2 U2 B2 D2,2024-08-16 14:48:15 +0000
44.53028404712677,"",F2 D B D' B2 L' B2 R2 B2 D2 L' D2 F' L2 R' D F D L2,2024-06-12 14:57:57 +0000
87.92669606208801,"",R' F U' B2 D R2 F2 R2 U' B2 L' F L' U L R' B' D' U,2024-06-11 09:25:10 +0000
67.58234691619873,"",U' R' B2 L2 B2 D' B2 D' U L B' D L' R' U2 F' R2 F' L',2025-07-05 20:44:13 +0000
64.61240601539612,"",B' U F' L' D' F' L2 U' B U' R2 B2 U D F2 U F2 U2 R',2024-06-10 10:25:41 +0000
90.130774974823,"",R2 D' F' L2 D R2 B2 D' B2 R2 U B2 L' U L' D F U R2,2024-05-03 08:29:39 +0000
71.96134805679321,"",R' D' F' B' D' R2 B' L2 B L' F2 L D2 L' D2 F2 U2 R F2 D',2024-05-04 15:56:51 +0000
51.21493697166443,"",D2 B' F2 L2 F R2 F' D2 F2 U' B' L' D U' L' F' R2 U,2024-08-15 19:05:33 +0000
78.54342603683472,"",F' B' D2 B2 D' L2 D2 R U L R2 D2 F2 B U2 L2 F R2 U,2024-05-07 12:54:38 +0000
58.81516206264496,"",F2 B2 R' U F R' F R L' F B2 U2 L2 F L2 B' L2 R' F2,2024-08-15 08:54:07 +0000
85.44953608512878,"",R2 B' L D2 U2 B F U2 B' U2 L2 U F' L2 R' D' U' F' D',2024-05-09 10:15:19 +0000
67.97039902210236,"",F2 U2 F' D' U2 B2 U' R2 D' B2 F2 U' R' B2 U2 B' L2 D' U,2024-08-04 10:59:22 +0000
73.40264904499054,"",R' B L B D2 B2 U' F L' U2 F2 U2 R D2 R L F2 B',2025-07-07 07:25:43 +0000
74.76512801647186,"",F U2 B L2 U2 F L2 B2 D2 B2 U' R' U R' B2 R B D' R,2024-05-10 10:44:50 +0000
69.5277339220047,"",D2 R' L B' D R D R2 U2 F2 R L2 D2 L' U2 R' B2 R B',2024-07-21 08:30:03 +0000
64.74281406402588,"",D2 L' U2 L' R' D2 B2 U2 F D B' U' B2 R B D' R2 B' R2,2024-07-15 11:17:45 +0000
47.40102207660675,"",R2 B2 R2 F R2 U2 L2 D2 U' B2 F U2 B2 L' D F2 L2 U2 F',2024-07-07 10:22:16 +0000
58.66671895980835,"",U2 R2 U2 F' R2 F R2 D2 B2 F D' B F2 R2 B2 F L R B D',2024-05-28 20:00:37 +0000
114.77746999263763,"",U' R U2 D' B' R2 B U B' D F2 B' R2 F2 L2 F' U2 B' U2,2024-05-12 10:23:45 +0000
74.84127295017242,"",L U B D' L B2 L F L2 D2 B2 D2 L D2 F2 L2 F2 R U2,2024-05-25 14:31:13 +0000
91.32861006259918,"",D B' L2 D2 B U2 F' U2 F L2 D' L2 F2 L D B2 D' L D',2024-05-17 10:55:55 +0000
62.29766595363617,"",U' R2 F2 D2 B2 F' D2 U2 F' U' R' F2 R B' L2 D2 L2 D F',2024-05-18 13:04:10 +0000
74.6664400100708,"",D' L2 R2 D F2 D U2 B' D' L D2 R F2 L2 U B2 R B',2024-05-23 11:29:41 +0000
77.19890201091766,"",D' B L2 D' F2 R2 U2 L2 R2 U' B2 L' U' R' U2 B U2 F L' U2,2024-05-19 09:08:50 +0000
69.12139999866486,"",B2 U2 L2 F2 U R2 U' L2 B F L F2 U' F D2 B' F2 R D2,2024-05-20 08:22:42 +0000
63.79379999637604,"",L' B R F' L' F2 D R' F U L' R2 B2 L2 U' B2 D' F2 U2,2024-05-19 18:34:21 +0000
54.74463403224945,"",U2 L2 D' B2 F2 L2 B2 R2 D L2 D U' L B' F' U L' D R,2024-06-08 11:06:01 +0000
70.6790679693222,"",D B' R2 B2 D F2 U2 R2 U R U' L' F U2 F2 D' L2 R,2025-06-21 14:50:52 +0000
60.657814025878906,"",U' F R F2 B' L2 U' L D2 B2 L' U2 F2 L' B2 D2 R' F' R',2024-06-07 16:28:50 +0000
80.53528106212616,"",R2 B2 U' L2 B' F2 D2 B D2 L2 R' U B' L R2 D' R2 U',2024-12-26 15:10:29 +0000
76.74449503421783,"",F' L' R D2 U2 R' F2 R D2 U2 F' L' U B' D' L' D' U B',2024-06-04 17:49:07 +0000
98.31286895275116,"",U R' B D2 F U2 R D' F D2 F' U2 B' L2 B' R2 D L2 U',2024-07-06 08:40:11 +0000
61.15001392364502,"",F2 U R2 U2 B2 D2 B L' D' L F' D2 F' U R' F R2 U',2024-08-20 10:39:20 +0000
71.6660989522934,"",B' D F2 L F2 D2 L R2 D2 L F2 D B D' B' R F' U2 R',2024-08-19 11:57:18 +0000
68.99645400047302,"",R2 D2 B' R2 F2 D' F2 U B2 R2 D2 R F' D' B D2 B2 R' D2,2024-06-22 18:32:24 +0000
41.80999290943146,"",D2 L2 D2 U F2 U B2 U' R' B2 R2 U2 F L D' F' R2 B2,2024-08-18 08:51:59 +0000
108.29986202716827,"",R' B' D2 R D B D B R D' F' B2 D2 R' U2 F2 R D2 R',2024-06-17 11:36:27 +0000
66.53281795978546,"",B2 L2 R2 F2 U' L2 B2 F2 R F D' F' U' R2 D B2 F L' B',2024-06-05 13:23:41 +0000
67.08271992206573,"",L' D2 B2 R2 F' L' U' D2 L' U2 L2 F2 U2 F2 U2 R' U B L2,2024-08-16 14:50:31 +0000
62.46028399467468,"",R' B' U R' F' D2 U2 B2 R2 D2 F' U2 D R F D B2 D L,2024-06-12 14:59:41 +0000
67.23610997200012,"",L2 U' L' D F' D2 R' D R L2 U R2 B2 U' L2 D2 R2 B2 D,2024-06-11 09:27:00 +0000
68.09163892269135,"",R U D R' U2 D' L U2 R2 D2 B' L2 B2 U2 B D2 R' B R,2024-06-10 12:26:04 +0000
101.90072202682495,"",U' B F2 D' L2 U2 L2 R2 B2 L B' D U' L2 F' R' D L' F2,2024-05-03 08:27:04 +0000
95.99608302116394,"",D L F' R B2 D' B' R2 U B' D2 L2 D R2 B2 U R2 B2 L2,2024-05-04 15:54:38 +0000
74.32945096492767,"",L F2 D2 B R2 U2 B' R2 B2 U' F L2 U' F L2 B' U' L',2024-08-15 19:07:54 +0000
80.54933094978333,"",D2 F2 L2 D2 U2 F2 U' F' U2 L' D U2 L2 U2 B D' F D' R',2024-05-07 12:52:36 +0000
53.885154008865356,"",L F2 L D2 L D2 U2 R2 B F' D L' U B2 D2 L2 D' B' U',2024-08-15 08:55:42 +0000
69.57948005199432,"",D2 R' B2 L' R' D2 R' B2 U2 F R2 U B D' L2 F U' B2 D,2024-05-09 10:13:10 +0000
59.91056299209595,"",D' R' U' B2 R2 U2 F2 U2 L D' F' R U' B2 R2 F R2,2024-08-05 12:17:53 +0000
78.94695699214935,"",U' L' B' L' D2 B2 R2 D2 F2 L2 F' R2 F' L' B' U' L B2 U2 R2,2024-05-10 10:42:56 +0000
101.84410798549652,"",D' B2 U B2 D' B2 R D2 F L R2 U' R2 U' F2 D2 B L2,2024-07-21 08:32:31 +0000
53.36468207836151,"",D' F B L B U' F2 U B' R' L2 U2 D2 F2 R D2 B2 U2 R2,2025-07-06 09:14:27 +0000
71.67375099658966,"",L2 R B' R2 U2 L2 U2 B' F2 L2 B D' R' F D2 L' D' L' R',2024-07-15 11:19:46 +0000
59.62624204158783,"",L' R2 D U F2 R2 D2 R2 B' D R D2 B' R2 F' D' L2 D,2024-07-07 10:23:58 +0000
58.46569800376892,"",D' B2 U R2 D2 L2 U R2 B' D' R D2 U L F2 D U L' U2,2025-07-06 09:07:27 +0000
82.5661370754242,"",F L2 D L2 B2 U2 R' D2 B' R2 F2 L' B2 L F2 U L2,2024-05-12 10:20:57 +0000
68.88220310211182,"",L F2 D2 F2 U2 L2 B2 U' L2 R2 U' B' D' U L B L B' D2,2024-05-25 14:34:54 +0000
65.45857000350952,"",F' R B' R2 U R' D2 B' L2 F B2 R2 B D2 L U2 F',2024-05-17 10:53:37 +0000
80.07649302482605,"",F2 D L F2 R2 U2 L2 U2 B2 R' F' U' B' U L' D2 F2 L B,2024-05-25 06:39:08 +0000
82.10576510429382,"",U L2 R2 B L2 B U2 B F2 D2 L U2 B' L F2 R2 B' L',2024-05-18 13:02:16 +0000
76.12325394153595,"",L2 U2 F2 U2 F2 L2 D' L2 F' R U2 B2 F2 U F R' B D L2,2024-05-23 11:31:45 +0000
67.4409989118576,"",U D2 F R2 L U D' R U2 F2 L2 U' D2 F2 U F' D2 B2,2024-05-19 09:06:57 +0000
67.98868405818939,"",U B' U R F' D2 L B2 D R2 F2 B2 U' D B2 L' F2 R' D',2024-05-22 15:05:48 +0000
72.84025609493256,"",F2 R' F2 L2 D2 B2 D2 F L2 U F L2 D' U B D U2 B',2024-05-26 14:58:56 +0000
63.09022605419159,"",U L2 U2 B' L2 R2 F R2 F L F' L' D2 U' R2 B2 L' R F,2024-06-08 11:04:16 +0000
65.43735992908478,"",U2 B2 U R' D L F U R B D F2 R2 F2 L2 B2 U',2025-06-21 14:52:47 +0000
48.912245988845825,"",F R' B2 U B2 D R2 F2 U R2 B2 F' U R' U' B R' B' L2,2025-07-07 07:27:10 +0000
53.24539494514465,"",L2 F' B' R2 L' F2 U' B' D' R' B R2 L2 B' D2,2024-06-04 14:44:00 +0000
72.6684490442276,"",R2 B2 R' B2 R' B2 U2 L' F L B' D B F2 L' B U R F',2025-01-04 15:59:55 +0000
65.94967198371887,"",D2 L' B2 F2 L2 F2 D R2 U2 L2 U F2 R B' U' L' B' U' B2,2024-08-20 10:41:24 +0000
59.36885702610016,"",U2 L D' F2 D B2 L2 D2 R2 F D L B U' L2 D R' F D2,2024-07-06 08:41:56 +0000
56.16466403007507,"",U R2 U' F' D2 R2 L' D R U2 L D F2 D2 B2 L2 U R2,2024-08-19 11:58:58 +0000
68.79850494861603,"",L' D' L D' U' R2 D2 L2 B2 L2 F R D B' D' U B' F',2024-06-22 18:34:14 +0000
50.28175902366638,"",U' F2 D R2 B2 U L2 B2 U R2 B' U' F2 L2 D U' L F D2,2024-08-18 08:54:22 +0000
53.010499000549316,"",U2 B L2 B2 F' U2 B L2 F' L2 D' L2 R' F' U R' D L B2 F,2024-06-17 11:38:06 +0000
62.51013696193695,"",L U B U' B D2 F2 L2 B R2 U2 R' D' L' D' U R D',2024-06-05 13:13:57 +0000
85.12321197986603,"",R U' L U2 R D2 L' U2 R2 D' L B2 F L2 F' D2 F' L,2024-06-13 08:21:55 +0000
67.31403708457947,"",L2 D' B2 D2 U B2 L2 F U2 B2 R' B' U' B2 U R' U' R U2,2024-08-16 14:52:26 +0000
74.40556907653809,"",U D' F' D' F2 L' B R' D2 F' R2 U2 R2 F2 L2 B R F2 R',2024-06-11 13:13:53 +0000
62.73749101161957,"",D F' L2 B L2 B U2 F2 L2 U' B2 D' L B' R2 F' U L F',2024-06-10 12:29:05 +0000
93.64821195602417,"",F' R2 B' D F' D' B2 R' D R F' U B2 U2 L2 U F2 B2 L2,2024-05-03 08:23:26 +0000
112.33269906044006,"",L2 R2 B2 L2 D' B2 D2 L' U' R2 F' D2 L2 U F' L' F2 L,2024-05-04 15:50:43 +0000
66.28200101852417,"",F' L2 U' B2 F2 D' R2 D2 F L' B2 F2 U2 R F U2 L2 R2,2024-08-15 19:10:08 +0000
107.84140002727509,"",L F2 D2 B' U' L2 D F2 D F2 D B2 L' D' R2 D2 L D' U2,2024-05-07 12:50:28 +0000
58.17941498756409,"",B' R2 D' L2 D' U F2 D2 B2 L2 U' L' D B' R F' D2 F R' B2,2024-08-15 08:58:01 +0000
75.12599003314972,"",R' F' R' B2 L U B D B' R2 F' L2 F' R' F2 R',2024-05-09 10:11:24 +0000
61.678629994392395,"",F2 D2 U F' R2 F2 R2 F2 U L' R2 F2 U R2 D' U' B,2024-08-05 12:19:39 +0000
99.16739702224731,"",B F2 R2 U' B2 U F2 U B2 R' F' L2 D2 L2 F2 R' U' B',2024-05-10 10:41:02 +0000
65.19634401798248,"",R' D2 R' B2 L' F2 R F2 R F U' R' B D L F R' F' D2 B2,2024-07-21 08:34:23 +0000
76.93914699554443,"",F2 D F' D R B2 L2 F U2 F U R' L' D2 F2 B2,2024-07-15 11:22:44 +0000
67.214919090271,"",B' U' R2 F' B U D' F R' D B2 D2 R F2 B2 L' F2 R' L',2024-07-07 10:26:12 +0000
59.262893080711365,"",F2 R U' L2 D' U R2 U L2 R D F L B' D' B2 U,2024-05-27 14:34:37 +0000
179.1339089870453,"",U' B' R2 D2 L F2 L' R2 F2 R2 F' U B2 D2 B F' U R' D',2024-05-12 10:18:55 +0000
79.25452303886414,"",B' F' U2 B' L2 B U2 R2 F2 R' F2 R2 U' L F2 R' U B R U2,2024-05-25 06:53:37 +0000
85.23042893409729,"",L2 U R' D' B R L B' R' F2 R2 B2 L F2 R2 D2 F2 D2 L,2024-05-17 10:51:50 +0000
127.7274260520935,"",L2 R2 U F2 D' R' B2 D' F' U' L2 D' L' U2 B D2 R',2024-05-18 12:59:18 +0000
68.04838597774506,"",F2 D L' B2 L' D2 B U L' B' U2 L2 F L2 B D2 F' U',2024-05-25 06:34:29 +0000
61.92741405963898,"",F2 R U' L F U L D' R2 D' L' R2 D' F2 D R2 D2 L2,2024-05-20 08:28:14 +0000
81.3999240398407,"",U' B' D2 U2 B' L2 B F2 D2 L' F L2 B2 D' L' B2 F' R D,2024-05-19 18:24:38 +0000
54.64518904685974,"",B2 D L2 F2 D' F L2 F U2 R U' F2 U R2 B2 D2 R2 D F',2024-06-08 11:02:28 +0000
27.180896997451782,"",B D L F2 U2 L' D' F R' D2 R U' L2 U L2 U B2 L2 U D,2025-06-21 14:58:04 +0000
68.19962096214294,"",F2 L F' B' U F B2 L2 B' D2 L2 D2 L2 U L2 U L2 B2 L2,2025-01-04 16:02:45 +0000
